INCIDENT_DATE,STATE,AIRPORT_ID,AIRPORT,OPID,OPERATOR,ATYPE,TYPE_ENG,SPECIES_ID,SPECIES,DAMAGE,COST_REPAIRS,AMA,AMO,EMA,EMO,AC_CLASS,AC_MASS,NUM_ENGS,ENG_1_POS,ENG_2_POS,ENG_3_POS,ENG_4_POS,REG,FLT,REMAINS_COLLECTED,REMAINS_SENT,INCIDENT_MONTH,INCIDENT_YEAR,TIME_OF_DAY,TIME,FAAREGION,ENROUTE,RUNWAY,LOCATION,HEIGHT,SPEED,DISTANCE,PHASE_OF_FLT,STR_RAD,DAM_RAD,STR_WINDSHLD,DAM_WINDSHLD,STR_NOSE,DAM_NOSE,STR_ENG1,DAM_ENG1,STR_ENG2,DAM_ENG2,STR_ENG3,DAM_ENG3,STR_ENG4,DAM_ENG4,INGESTED,STR_PROP,DAM_PROP,STR_WING_ROT,DAM_WING_ROT,STR_FUSE,DAM_FUSE,STR_LG,DAM_LG,STR_TAIL,DAM_TAIL,STR_LGHTS,DAM_LGHTS,STR_OTHER,DAM_OTHER,OTHER_SPECIFY,EFFECT,EFFECT_OTHER,SKY,PRECIP,BIRDS_SEEN,BIRDS_STRUCK,SIZE,WARNED,COMMENTS,REMARKS,AOS,COST_OTHER,COST_REPAIRS_INFL_ADJ,COST_OTHER_INFL_ADJ,REPORTED_NAME,REPORTED_TITLE,REPORTED_DATE,SOURCE,PERSON,NR_INJURIES,NR_FATALITIES,LUPDATE,TRANSFER,INDICATED_DAMAGE
8/31/12 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,UNK,UNKNOWN,UNKNOWN,,S5213,Common nighthawk,,,,,,,,,,,,,,,,TRUE,FALSE,8,2012,,,AGL,,12L/30R,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,xxxx-x-xx-xxxxxx,FOUND BIRD CARCASS ON N EDGE OF RWY 30R AT 4000 DRM. 1030 AM DAY.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,11/6/12 0:00,FALSE,FALSE
8/30/12 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,BUS,BUSINESS,CHALLENGER 300,D,1C2110,Eastern pipistrelle,N,,,,2,,A,3,2,5,,,,N895BB,,TRUE,TRUE,8,2012,Night,2125,AGL,,30L,,3100,200,6,Approach,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Some Cloud,None,,1,Small,,SOURCE = THREE xxxx-x (xxxx-x-xx-xxxxxx & Rx & x-x-xxxxxx) OPER = MIDWEST AERO CLUB DBA BEST JETS INTL,ID BY SMITHSONIAN. PILOT REPTD STRIKING BIRD ON 6 MILE FINAL. NO DMG REPTD. SNARGE COLLECTED.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Pilot,,,11/5/12 0:00,FALSE,FALSE
8/30/12 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,UNK,UNKNOWN,UNKNOWN,,N6014,Baird's sandpiper,,,,,,,,,,,,,,,,TRUE,TRUE,8,2012,,,AGL,,12R/30L,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,"SOURCE = TWO xxxx-x (xxxx-x-xx-xxxxxx, Rx)",ID BY SMITHSONIAN. FOUND ON RWY. BIRD MAY HAVE BEEN THERE FOR A NUMBER OF HRS. 710 AM DAY.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,11/6/12 0:00,FALSE,FALSE
8/30/12 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,BUS,BUSINESS,CHALLENGER 300,D,UNKBS,Unknown bird - small,N,,,,2,,A,3,2,5,,,,N895BB,,FALSE,FALSE,8,2012,Night,2146,AGL,,30L,,3700,230,10,Approach,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Some Cloud,None,,1,Small,Y,OPER = DOW/BEST JET INTL,ATIS WARNING. NO VISIBLE DMG.,,,,,,,,FAA Form 5200-7,,,,11/6/12 0:00,FALSE,FALSE
8/26/12 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,SWA,SOUTHWEST AIRLINES,B-737-700,D,UNKBM,Unknown bird - medium,N,,148,42,10,1,A,4,2,1,1,,,N211WN,1164,FALSE,FALSE,8,2012,Night,2145,AGL,,12R,,3000,230,15,Approach,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,,1,Medium,N,xxxx-x-xx-xxxxxx,BIRD HIT TOP OF NOSE JUST ABOVE COCKPIT. NO DMG.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Pilot,,,11/6/12 0:00,FALSE,FALSE
8/25/12 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,DAL,DELTA AIR LINES,B-757-300,D,YL001,European starling,N,,148,46,,,A,4,2,1,1,,,,1559,TRUE,FALSE,8,2012,Day,1202,AGL,,17,,0,,0,Take-off run,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Overcast,Rain,,2 to 10,Small,Y,xxxx-x-xx-xxxxxx,INTXN RWY 17 AND TWY Y.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Airport Operations,,,11/6/12 0:00,FALSE,FALSE
8/22/12 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,UNK,UNKNOWN,UNKNOWN,,S5213,Common nighthawk,,,,,,,,,,,,,,,,TRUE,FALSE,8,2012,,,AGL,,12R,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,xxxx-x-xx-xxxxxx,BIRD FOUND ON SHOULDER DURING RWY INSPN. BIRD WAS ALIVE WITH BROKEN WING. 1050 AM DAY.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,11/6/12 0:00,FALSE,FALSE
8/21/12 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,UPS,UPS AIRLINES,B-757-200,D,UNKB,Unknown bird,N,,148,26,,,A,4,2,1,1,,,,496,FALSE,FALSE,8,2012,Dawn,615,AGL,,12R,,,,,Climb,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,PART NOT REPTD,None,,Some Cloud,None,1,1,,Y,SOURCE = TWO xxxx-x (xxxx-x-xx-xxxxxx),PILOT REPORTED BIRD WAS POSSIBLY A PIGEON. NO REMAINS FOUND. NO DMG REPORTED. FLT CONTD.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Airport Operations,,,11/5/12 0:00,FALSE,FALSE
8/19/12 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,DAL,DELTA AIR LINES,MD-90-30,D,UNKBM,Unknown bird - medium,N,,583,43,23,1,A,4,2,5,5,,,N920DN,1029,FALSE,FALSE,8,2012,,,AGL,,30L,,0,130,0,Take-off run,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,2 to 10,1,Medium,Y,,NO REMAINS ON THE RWY.,,,,,,,,FAA Form 5200-7,,,,11/6/12 0:00,FALSE,FALSE
8/18/12 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,UNK,UNKNOWN,UNKNOWN,,YL001,European starling,,,,,,,,,,,,,,,,TRUE,FALSE,8,2012,,,AGL,,12R/30L,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,"SOURCE = TWO xxxx-x (xxxx-x-xx-xxxxxx, Rx)","DURING RWY INSPN, REMAINS OF 1 EUROPEAN STARLING FOUND ON SW SIDE OF RWY 12R/30L NEAR THE W7 INTXN.",,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,11/6/12 0:00,FALSE,FALSE
8/18/12 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,DAL,DELTA AIR LINES,A-319,D,J21,Ducks,N,,04A,6,10,1,A,4,2,1,1,,,N354NB,2019,FALSE,FALSE,8,2012,Night,2055,AGL,,30R,,1700,150,,Approach,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,2 to 10,2 to 10,Medium,Y,SOURCE = TWO xxxx-x (xxxx-x-xx-xxxxxx),ATIS WARNING. PILOT SAID BIRDS STRUCK RT SIDE OF A/C. NO EVIDENCE OF STRIKE FOUND.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Airport Operations,,,11/5/12 0:00,FALSE,FALSE
8/17/12 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,UNK,UNKNOWN,UNKNOWN,,ZS001,Canada warbler,,,,,,,,,,,,,,,,TRUE,FALSE,8,2012,,,AGL,,12R,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,xxxx-x-xx-xxxxxx,FOUND DURING ROUTINE RWY INSPN. 1105 AM DAY.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,11/6/12 0:00,FALSE,FALSE
8/10/12 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,UNK,UNKNOWN,UNKNOWN,,K5102,American kestrel,,,,,,,,,,,,,,,,TRUE,FALSE,8,2012,,,AGL,,12L/30R,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,xxxx-x-xx-xxxxxx,"REMAINS FOUND DURING RWY INSPN. REMAINS ON N SHOULDER ADJ TO THE 3000 DRM SIGN. RWY CONF AT TIME OF INSPN WAS 30'S. DATA ENTRY NOTE: # STRUCK NOT REPTD, ASSUME 1. 1051 AM DAY.",,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,11/6/12 0:00,FALSE,FALSE
8/4/12 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,SCX,SUN COUNTRY AIRLINES,B-737-700,D,UNKBS,Unknown bird - small,N,,148,42,10,1,A,4,2,1,1,,,N713SY,,FALSE,FALSE,8,2012,Night,2308,AGL,,30L,,3000,200,5,Approach,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,,1,Small,N,,LOCATION REPTD AS 5 SE KMSP.,,,,,,,,FAA Form 5200-7,,,,11/6/12 0:00,FALSE,FALSE
7/30/12 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,UNK,UNKNOWN,UNKNOWN,,YL001,European starling,,,,,,,,,,,,,,,,TRUE,FALSE,7,2012,,,AGL,,17/35,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,2 to 10,Small,,xxxx-x-xx-xxxxxx,TWO STARLINGS FOUND ON INTXN OF RWY 17/35 AND 4/22. NO STRIKE REPTD. AM.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,9/20/12 0:00,FALSE,FALSE
7/27/12 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,SKW,SKYWEST AIRLINES,CRJ100/200,D,ZX3,Sparrows,N,,188,10,22,4,A,3,2,5,5,,,N464SW,4727,FALSE,FALSE,7,2012,Day,1330,AGL,,30R,,0,120,0,Take-off run,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Some Cloud,None,2 to 10,1,Small,Y,,ROTATION. REPTD TO M98-10 NW OF ARPT.,,,,,,,,FAA Form 5200-7,,,,9/20/12 0:00,FALSE,FALSE
7/26/12 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,FDX,FEDEX EXPRESS,MD-11,D,UNKBS,Unknown bird - small,N,,583,39,22,7,A,4,3,1,6,1,,N598FE,1618,FALSE,FALSE,7,2012,Night,2210,AGL,,30L,,350,230,,Climb,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,,,2 to 10,2 to 10,Small,,xxxx-xx-xx-xxxxxx,NO DAMAGE NOTED,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Airline Operations,,,11/5/12 0:00,FALSE,FALSE
7/23/12 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,SWA,SOUTHWEST AIRLINES,B-737-300,D,N6029,Lesser yellowlegs,M,,148,24,10,1,A,4,2,1,1,,,N664WN,1119,TRUE,TRUE,7,2012,Night,2200,AGL,,30L,,,,,Approach,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Overcast,Rain,,2 to 10,Small,,"SOURCE = FOUR xxxx-x (xxxx-x-xx-xxxxxx & Rx, & xxxxxx) , FAA ACCIDENT/INCIDENT PRELIM DATA & NEWS MEDIA","ID BY SMITHSONIAN. STRUCK BIRD ON APCH. DMG TO RT LEADING EDGE OF WING APPROX DENT SIZE WAS 2"" BY 6"" AND 1/2 "" DEEP. ALSO AT LEAST 1 BIRD INGESTED IN RT ENG. FAA REPORT STATES MINOR DMG.",,,,,Deleted,Deleted,,Multiple,Tower,,,9/19/12 0:00,FALSE,TRUE
7/23/12 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,UNK,UNKNOWN,UNKNOWN,,YM1102,American crow,,,,,,,,,,,,,,,,TRUE,FALSE,7,2012,,,AGL,,30R,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Medium,,xxxx-x-xx-xxxxxx,FOUND DURING DAILY RWY INSPN ON N SHOULDER OF RWY 12L/30R. CURRENT RWY CONFIGURATION WAS 30'S. 1120 AM DAY.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,9/20/12 0:00,FALSE,FALSE
7/23/12 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,UNK,UNKNOWN,UNKNOWN,,K5102,American kestrel,,,,,,,,,,,,,,,,TRUE,FALSE,7,2012,,,AGL,,35,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,xxxx-x-xx-xxxxxx,"BIRD FOUND DURING RWY INPN OF TWY L3, BTWN HOLD BARS AND RWY EDGELINE. 836 AM DAY.",,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,9/20/12 0:00,FALSE,FALSE
7/18/12 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,DAL,DELTA AIR LINES,MD-90-30,D,YI009,Cliff swallow,N,,583,43,23,1,A,4,2,5,5,,,N916DN,1597,TRUE,TRUE,7,2012,Day,,AGL,,12L,,600,170,,Approach,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Overcast,None,2 to 10,2 to 10,Small,,,ID BY SMITHSONIAN. FRWD LT WINDOW.,,,,,Deleted,Deleted,,FAA Form 5200-7,Airport Operations,,,9/20/12 0:00,FALSE,FALSE
7/16/12 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,AWE,US AIRWAYS,A-321,D,Y,Perching birds (y),N,,04A,7,,,A,4,2,1,1,,,,,TRUE,TRUE,7,2012,Night,1,AGL,,,,,,,Approach,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Some Cloud,None,,1,Small,Y,,ID BY SMITHSONIAN. FAA 7979. MICRO. NO A/C DMG. UNABLE TO SPEAK TO PILOTS. ESSENTIALLY NO INFO OTHER THAN THEY HIT BIRD ON APRCH FOR RWY 12R.,,,,,Deleted,Deleted,7/16/12 0:00,FAA Form 5200-7,Airport Operations,,,9/20/12 0:00,FALSE,FALSE
7/14/12 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,UNK,UNKNOWN,UNKNOWN,,O2111,Rock pigeon,,,,,,,,,,,,,,,,TRUE,FALSE,7,2012,,,AGL,,30R,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,xxxx-x-xx-xxxxxx,"DATA ENTRY NOTE: # STRUCK NOT REPTD, ASSUME 1. 745 AM DAY.",,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,9/20/12 0:00,FALSE,FALSE
7/9/12 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,UNK,UNKNOWN,UNKNOWN,,K5102,American kestrel,,,,,,,,,,,,,,,,TRUE,FALSE,7,2012,,,AGL,,35,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,xxxx-x-xx-xxxxxx,BIRD COLLECTED ON W EDGE OF RWY 35 AT 3000 DRM. DAY.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,9/20/12 0:00,FALSE,FALSE
7/3/12 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,DAL,DELTA AIR LINES,A-320,D,UNKBS,Unknown bird - small,N,,04A,3,10,1,A,4,2,1,1,,,N309US,1620,FALSE,FALSE,7,2012,Day,803,AGL,,12R,,0,,0,Landing Roll,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,,1,Small,Y,,ATIS WARNING. FLARE.,,,,,,,,FAA Form 5200-7,,,,9/20/12 0:00,FALSE,FALSE
7/2/12 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,UNK,UNKNOWN,UNKNOWN,,K5102,American kestrel,,,,,,,,,,,,,,,,TRUE,FALSE,7,2012,,,AGL,,12R/30L,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,xxxx-x-x-xxxxxx,REMAINS FOUND ON N SHOULDER OF RWY 12R/30L DURING ROUTINE RWY INSPN. NO STRIKE REPTD. 1112 AM DAY.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,9/20/12 0:00,FALSE,FALSE
7/2/12 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,DAL,DELTA AIR LINES,B-757-200,D,UNKBS,Unknown bird - small,N,,148,26,34,40,A,4,2,1,1,,,N553NW,,FALSE,FALSE,7,2012,Dusk,2100,AGL,,12L,,200,150,,Approach,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,,1,Small,Y,,ATIS WARNING.,,,,,,,,FAA Form 5200-7,,,,9/20/12 0:00,FALSE,FALSE
7/1/12 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,DAL,DELTA AIR LINES,B-757-200,D,UNKBS,Unknown bird - small,N,,148,26,34,40,A,4,2,1,1,,,N553NW,5653,FALSE,FALSE,7,2012,Dusk,2045,AGL,,12L,,200,120,,Approach,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,PART NOT REPTD,None,,Overcast,None,1,1,Small,Y,xxxx-x-x-xxxxxx,"NO DMG. DAL MX CKS AND FOUND NOTHING. SMALL BIRD, NO SNARGE OR EVID OF STRIKE FOUND OTHER THAN PILOT HEARING ""THUD"".",,,,,Deleted,Deleted,,FAA Form 5200-7-E,Airport Operations,,,9/20/12 0:00,FALSE,FALSE
6/28/12 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,DAL,DELTA AIR LINES,B-757-200,D,YI009,Cliff swallow,N,,148,26,34,40,A,4,2,1,1,,,N6700,950,TRUE,TRUE,6,2012,Day,1629,AGL,,30L,,200,135,,Approach,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,No Cloud,None,1,1,Small,Y,SOURCE = THREE xxxx-x (xxxx-x-xx-xxxxxx & Rx),ID BY SMITHSONIAN. ATIS WARNING.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Airport Operations,,,8/13/12 0:00,FALSE,FALSE
6/20/12 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,DAL,DELTA AIR LINES,A-320,D,YI005,Barn swallow,N,,04A,3,10,1,A,4,2,1,1,,,N368NW,1619,TRUE,FALSE,6,2012,Day,1823,AGL,,30L,,0,,0,Landing Roll,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,None,,Overcast,Rain,1,1,Small,,xxxx-x-xx-xxxxxx,"SOUTH C/L NEAR TWY A2. DATA ENTRY NOTE: # STRUCK NOT REPTD, ASSUME 1.",,,,,Deleted,Deleted,,FAA Form 5200-7-E,Airport Operations,,,8/14/12 0:00,FALSE,FALSE
6/16/12 0:00,MN,KMSP,MINNEAPOLIS-ST PAUL INTL,UNK,UNKNOWN,UNKNOWN,,1C2104,Little brown bat,,,,,,,,,,,,,,,,TRUE,FALSE,6,2012,,,AGL,,12L,,,,0,,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,,,,1,Small,,xxxx-x-xx-xxxxxx,FOUND ON RWY THRESHOLD STRIPING DURING ROUTINE RWY INSPN. BAT CARCASS APPEARED TO HAVE BEEN STRUCK BY A/C. NO STRIKE REPTD. 200 AM NIGHT.,,,,,Deleted,Deleted,,FAA Form 5200-7-E,Carcass Found,,,8/14/12 0:00,FALSE,FALSE
